	GeneID1	GeneID2	Prots1list	Prots2list	Lv_support_unified	Lv_support_list	SupportedBy_unified	SupportedBy_list	Identity_min	Identity_max	Identity_list	e_val_min	e_val_max	e_val_list
2210	ENSG00000132517	V3C99_015768	['NP_060456', 'NP_060456', 'NP_001098047', 'NP_001098047']	['XGW04853.1', 'XGW04854.1', 'XGW04853.1', 'XGW04854.1']	3	[3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	28.767	29.932	[29.932, 28.767, 29.932, 28.767]	6.83e-44	9.68e-44	[9.68e-44, 6.83e-44, 9.68e-44, 6.83e-44]
2211	ENSG00000132517	V3C99_015776	['NP_060456', 'NP_001098047']	['XGW04869.1', 'XGW04869.1']	3	[3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B']]	32.886	32.886	[32.886, 32.886]	5.01e-55	5.01e-55	[5.01e-55, 5.01e-55]
2212	ENSG00000132518	V3C99_004196	['NP_000171', 'NP_000171']	['XGW21045.1', 'XGW21046.1']	1	[1, 1]	['B']	[['B'], ['B']]	31.423	31.423	[31.423, 31.423]	6.510000000000001e-63	6.510000000000001e-63	[6.510000000000001e-63, 6.510000000000001e-63]
2213	ENSG00000132518	V3C99_007609	['NP_000171', 'NP_000171', 'NP_000171', 'NP_000171']	['XGW27141.1', 'XGW27142.1', 'XGW27143.1', 'XGW27144.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	0.0	34.066	[34.066, 28.011, 28.011, 0.0]	0.0	5.91e-116	[1.8000000000000002e-116, 5.91e-116, 5.0400000000000003e-116, 0.0]
2214	ENSG00000132518	V3C99_007610	['NP_000171', 'NP_000171', 'NP_000171']	['XGW27147.1', 'XGW27146.1', 'XGW27145.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	34.298	34.298	[34.298, 34.298, 34.298]	4.57e-114	6.16e-114	[6.16e-114, 6.16e-114, 4.57e-114]
2215	ENSG00000132518	V3C99_007613	['NP_000171', 'NP_000171']	['XGW27152.1', 'XGW27151.1']	1	[1, 1]	['B']	[['B'], ['B']]	27.92	38.267	[38.267, 27.92]	1.01e-114	6.2699999999999996e-114	[1.01e-114, 6.2699999999999996e-114]
2216	ENSG00000132518	V3C99_007615	['NP_000171', 'NP_000171']	['XGW27155.1', 'XGW27156.1']	1	[1, 1]	['B']	[['B'], ['B']]	40.608	54.286	[40.608, 54.286]	2.6500000000000003e-117	3.4999999999999996e-30	[2.6500000000000003e-117, 3.4999999999999996e-30]
2217	ENSG00000132518	V3C99_007616	['NP_000171', 'NP_000171']	['XGW27157.1', 'XGW27158.1']	1	[1, 1]	['B']	[['B'], ['B']]	28.938	29.032	[28.938, 29.032]	1.19e-119	1.8900000000000001e-118	[1.8900000000000001e-118, 1.19e-119]
2218	ENSG00000132518	V3C99_007658	['NP_000171', 'NP_000171']	['XGW27223.1', 'XGW27222.1']	1	[1, 1]	['B']	[['B'], ['B']]	29.056	29.056	[29.056, 29.056]	1.1800000000000001e-122	2.2200000000000002e-122	[1.1800000000000001e-122, 2.2200000000000002e-122]
2219	ENSG00000132518	V3C99_009007	['NP_000171', 'NP_000171', 'NP_000171']	['XGW29613.1', 'XGW29614.1', 'XGW29612.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	34.753	34.753	[34.753, 34.753, 34.753]	1.73e-98	2.25e-98	[1.73e-98, 2.25e-98, 2.25e-98]
2220	ENSG00000132518	V3C99_010077	['NP_000171', 'NP_000171']	['XGW31630.1', 'XGW31629.1']	1	[1, 1]	['B']	[['B'], ['B']]	35.795	36.174	[36.174, 35.795]	1.24e-96	1.44e-96	[1.44e-96, 1.24e-96]
2221	ENSG00000132518	V3C99_013407	['NP_000171', 'NP_000171', 'NP_000171', 'NP_000171', 'NP_000171']	['XGW12720.1', 'XGW12719.1', 'XGW12717.1', 'XGW12721.1', 'XGW12718.1']	1	[1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B']]	25.9	35.977	[25.9, 25.968, 35.977, 35.977, 35.769]	4.3499999999999997e-94	1.0899999999999999e-92	[1.45e-93, 4.3499999999999997e-94, 3.6299999999999997e-93, 3.6299999999999997e-93, 1.0899999999999999e-92]
2222	ENSG00000132518	V3C99_019157	['NP_000171', 'NP_000171']	['XGW35744.1', 'XGW35743.1']	1	[1, 1]	['B']	[['B'], ['B']]	36.381	36.381	[36.381, 36.381]	4.7299999999999994e-89	1.84e-88	[4.7299999999999994e-89, 1.84e-88]
2223	ENSG00000132570	V3C99_005053	['NP_115527', 'NP_115527', 'NP_115527']	['XGW22520.1', 'XGW22519.1', 'XGW22518.1']	3	[3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	54.867	62.637	[62.637, 54.867, 59.0]	8.64e-41	1.43e-40	[1.38e-40, 1.43e-40, 8.64e-41]
2224	ENSG00000132664	V3C99_003178	['NP_001269455', 'NP_006457', 'NP_001397750']	['XGW19149.1', 'XGW19149.1', 'XGW19149.1']	4	[4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	28.956	37.638	[37.638, 35.57, 28.956]	2.22e-56	2.73e-30	[2.13e-55, 2.22e-56, 2.73e-30]
2225	ENSG00000132677	V3C99_010298	['NP_065140', 'NP_065140', 'NP_001243325', 'NP_001243325', 'NP_001243324', 'NP_001243324']	['XGW32007.1', 'XGW32006.1', 'XGW32007.1', 'XGW32006.1', 'XGW32007.1', 'XGW32006.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2226	ENSG00000132677	V3C99_014399	['NP_065140', 'NP_065140', 'NP_001243325', 'NP_001243325', 'NP_001243324', 'NP_001243324']	['XGW02327.1', 'XGW02328.1', 'XGW02327.1', 'XGW02328.1', 'XGW02327.1', 'XGW02328.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	40.919	42.118	[40.919, 40.919, 42.118, 42.118, 41.457, 41.457]	2.26e-110	1.57e-99	[2.26e-110, 2.26e-110, 1.15e-103, 1.15e-103, 1.57e-99, 1.57e-99]
2227	ENSG00000132677	V3C99_016113	['NP_065140', 'NP_065140', 'NP_001243325', 'NP_001243325', 'NP_001243324', 'NP_001243324']	['XGW05501.1', 'XGW05500.1', 'XGW05501.1', 'XGW05500.1', 'XGW05501.1', 'XGW05500.1']	2	[2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	45.119	45.619	[45.619, 45.619, 45.478, 45.478, 45.119, 45.119]	2.62e-115	7.77e-111	[2.62e-115, 2.62e-115, 7.41e-115, 7.41e-115, 7.77e-111, 7.77e-111]
2228	ENSG00000132677	V3C99_017406	['NP_065140', 'NP_065140', 'NP_001243325', 'NP_001243325', 'NP_001243324', 'NP_001243324']	['XGW32866.1', 'XGW32865.1', 'XGW32866.1', 'XGW32865.1', 'XGW32866.1', 'XGW32865.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2229	ENSG00000132681	V3C99_015570	['NP_001001734', 'NP_653300']	['XGW04489.1', 'XGW04489.1']	3	[1, 3]	['B', 'O', 'S']	[['B'], ['O', 'S', 'B']]	63.636	68.931	[63.636, 68.931]	0.0	1.52e-70	[1.52e-70, 0.0]
2230	ENSG00000132746	V3C99_013645	['NP_001341274', 'NP_001380331', 'NP_001026786', 'NP_001380329']	['XGW13179.1', 'XGW13179.1', 'XGW13179.1', 'XGW13179.1']	1	[1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O']]	39.003	39.003	[39.003, 39.003, 39.003, 39.003]	9.61e-81	9.61e-81	[9.61e-81, 9.61e-81, 9.61e-81, 9.61e-81]
2231	ENSG00000132746	V3C99_013646	['NP_001341274', 'NP_001341274', 'NP_001341274', 'NP_001380331', 'NP_001380331', 'NP_001380331', 'NP_001026786', 'NP_001026786', 'NP_001026786', 'NP_001380329', 'NP_001380329', 'NP_001380329']	['XGW13181.1', 'XGW13182.1', 'XGW13180.1', 'XGW13181.1', 'XGW13182.1', 'XGW13180.1', 'XGW13181.1', 'XGW13182.1', 'XGW13180.1', 'XGW13181.1', 'XGW13182.1', 'XGW13180.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	40.762	40.762	[40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762, 40.762]	1.95e-82	3.65e-82	[3.65e-82, 3.3699999999999997e-82, 1.95e-82, 3.65e-82, 3.3699999999999997e-82, 1.95e-82, 3.65e-82, 3.3699999999999997e-82, 1.95e-82, 3.65e-82, 3.3699999999999997e-82, 1.95e-82]
2232	ENSG00000132746	V3C99_016653	['NP_001341274', 'NP_001341274', 'NP_001341274', 'NP_001341274', 'NP_001341274', 'NP_001380331', 'NP_001380331', 'NP_001380331', 'NP_001380331', 'NP_001380331', 'NP_001026786', 'NP_001026786', 'NP_001026786', 'NP_001026786', 'NP_001026786', 'NP_001380329', 'NP_001380329', 'NP_001380329', 'NP_001380329', 'NP_001380329']	['XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1', 'XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1', 'XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1', 'XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	43.548	43.784	[43.784, 43.784, 43.784, 43.784, 43.548, 43.784, 43.784, 43.784, 43.784, 43.548, 43.784, 43.784, 43.784, 43.784, 43.548, 43.784, 43.784, 43.784, 43.784, 43.548]	7.479999999999999e-108	9.89e-107	[9.89e-107, 8.7e-107, 5.82e-107, 7.98e-107, 7.479999999999999e-108, 9.89e-107, 8.7e-107, 5.82e-107, 7.98e-107, 7.479999999999999e-108, 9.89e-107, 8.7e-107, 5.82e-107, 7.98e-107, 7.479999999999999e-108, 9.89e-107, 8.7e-107, 5.82e-107, 7.98e-107, 7.479999999999999e-108]
2233	ENSG00000132793	V3C99_014798	['NP_075047', 'NP_001288789']	['XGW03077.1', 'XGW03077.1']	4	[4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	47.945	47.945	[47.945, 47.945]	7.339999999999999e-30	7.389999999999999e-30	[7.389999999999999e-30, 7.339999999999999e-30]
2234	ENSG00000132837	V3C99_006019	['NP_037523', 'NP_037523']	['XGW24290.1', 'XGW24289.1']	1	[1, 1]	['S']	[['S'], ['S']]	26.533	27.098	[27.098, 26.533]	2.18e-76	3.65e-74	[2.18e-76, 3.65e-74]
2235	ENSG00000132840	V3C99_017590	['NP_060084']	['XGW33238.1']	1	[1]	['S']	[['S']]	0.0	0.0	[0.0]	0.0	0.0	[0.0]
2236	ENSG00000133048	V3C99_003044	['NP_001267', 'NP_001267', 'NP_001267']	['XGW18928.1', 'XGW18927.1', 'XGW18926.1']	2	[2, 1, 2]	['O', 'S']	[['O', 'S'], ['O'], ['O', 'S']]	27.151	27.151	[27.151, 27.151, 27.151]	1.09e-31	1.13e-31	[1.13e-31, 1.09e-31, 1.13e-31]
2237	ENSG00000133048	V3C99_017758	['NP_001267', 'NP_001267']	['XGW33597.1', 'XGW33596.1']	1	[1, 1]	['S']	[['S'], ['S']]	40.323	40.323	[40.323, 40.323]	1.16e-89	1.26e-89	[1.26e-89, 1.16e-89]
2238	ENSG00000133056	V3C99_017290	['NP_001364264', 'NP_001364263', 'NP_002637']	['XGW32621.1', 'XGW32621.1', 'XGW32621.1']	3	[3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	31.997	32.862	[31.997, 32.862, 32.862]	0.0	2.7500000000000003e-177	[2.7500000000000003e-177, 0.0, 0.0]
2239	ENSG00000133063	V3C99_003044	['NP_001243054', 'NP_001243054', 'NP_003456', 'NP_003456']	['XGW18926.1', 'XGW18928.1', 'XGW18926.1', 'XGW18928.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	28.117	28.947	[28.117, 28.117, 28.947, 28.947]	7.15e-47	1.3099999999999999e-42	[1.3099999999999999e-42, 1.3099999999999999e-42, 7.15e-47, 7.15e-47]
2240	ENSG00000133063	V3C99_017758	['NP_001243054', 'NP_001243054', 'NP_003456', 'NP_003456']	['XGW33597.1', 'XGW33596.1', 'XGW33597.1', 'XGW33596.1']	2	[2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	36.122	38.9	[36.122, 36.253, 38.9, 38.776]	2.48e-113	1.33e-98	[1.28e-98, 1.33e-98, 2.8e-113, 2.48e-113]
2241	ENSG00000133065	V3C99_008535	['NP_776253', 'NP_776253']	['XGW28811.1', 'XGW28812.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	48.632	51.556	[51.556, 48.632]	2.4e-133	1.12e-131	[2.4e-133, 1.12e-131]
2242	ENSG00000133116	V3C99_008267	['NP_004786']	['XGW28355.1']	2	[2]	['B', 'F']	[['F', 'B']]	29.707	29.707	[29.707]	1.01e-47	1.01e-47	[1.01e-47]
2243	ENSG00000133121	V3C99_001743	['NP_821074', 'NP_821074', 'NP_821074', 'NP_443083', 'NP_443083', 'NP_443083', 'NP_821075', 'NP_821075', 'NP_821075', 'NP_001230405', 'NP_001230405', 'NP_001230405', 'NP_001397943', 'NP_001397943', 'NP_001397943']	['XGW16516.1', 'XGW16517.1', 'XGW16518.1', 'XGW16516.1', 'XGW16517.1', 'XGW16518.1', 'XGW16516.1', 'XGW16517.1', 'XGW16518.1', 'XGW16516.1', 'XGW16517.1', 'XGW16518.1', 'XGW16516.1', 'XGW16517.1', 'XGW16518.1']	3	[2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3]	['B', 'O', 'S']	[['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B']]	40.37	45.455	[45.455, 45.455, 45.455, 40.37, 40.37, 40.37, 45.455, 45.455, 45.455, 45.045, 45.045, 45.045, 45.133, 45.133, 45.133]	6.81e-112	6.72e-23	[4.8399999999999995e-23, 4.8399999999999995e-23, 5.409999999999999e-23, 4.7e-111, 4.7e-111, 6.81e-112, 5.709999999999999e-23, 5.709999999999999e-23, 6.72e-23, 3.34e-23, 3.34e-23, 4e-23, 1.2099999999999999e-23, 1.2099999999999999e-23, 1.54e-23]
2244	ENSG00000133135	V3C99_002064	['NP_919445', 'NP_078815']	['XGW17157.1', 'XGW17157.1']	1	[1, 1]	['S']	[['S'], ['S']]	39.698	39.698	[39.698, 39.698]	2.63e-41	2.5999999999999997e-40	[2.5999999999999997e-40, 2.63e-41]
2245	ENSG00000133247	V3C99_013254	['NP_116090']	['XGW12402.1']	2	[2]	['B', 'S']	[['S', 'B']]	44.643	44.643	[44.643]	2.5799999999999998e-74	2.5799999999999998e-74	[2.5799999999999998e-74]
2246	ENSG00000133275	V3C99_003304	['NP_001310', 'NP_001310']	['XGW19370.1', 'XGW19371.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	69.737	69.737	[69.737, 69.737]	0.0	0.0	[0.0, 0.0]
2247	ENSG00000133313	V3C99_015651	['NP_001161971', 'NP_001161971', 'NP_001357178', 'NP_001357178', 'NP_060705', 'NP_060705', 'NP_001357183', 'NP_001357183', 'NP_001357179', 'NP_001357179', 'NP_001357177', 'NP_001357177']	['XGW04627.1', 'XGW04628.1', 'XGW04627.1', 'XGW04628.1', 'XGW04627.1', 'XGW04628.1', 'XGW04627.1', 'XGW04628.1', 'XGW04627.1', 'XGW04628.1', 'XGW04627.1', 'XGW04628.1']	3	[3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['B'], ['B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	55.365	57.188	[57.188, 57.188, 56.17, 56.17, 56.17, 56.17, 55.365, 55.365, 56.17, 56.17, 56.17, 56.17]	0.0	1.37e-87	[7.830000000000001e-132, 7.830000000000001e-132, 0.0, 0.0, 0.0, 0.0, 1.37e-87, 1.37e-87, 0.0, 0.0, 0.0, 0.0]
2248	ENSG00000133313	V3C99_017660	['NP_001161971', 'NP_001161971', 'NP_001357178', 'NP_001357178', 'NP_060705', 'NP_060705', 'NP_001357183', 'NP_001357183', 'NP_001357179', 'NP_001357179', 'NP_001357177', 'NP_001357177']	['XGW33414.1', 'XGW33413.1', 'XGW33414.1', 'XGW33413.1', 'XGW33414.1', 'XGW33413.1', 'XGW33414.1', 'XGW33413.1', 'XGW33414.1', 'XGW33413.1', 'XGW33414.1', 'XGW33413.1']	4	[3, 3, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['B'], ['B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	59.657	62.539	[62.539, 62.539, 59.657, 59.657, 59.657, 59.657, 60.944, 60.944, 59.657, 59.657, 59.657, 59.657]	0.0	6.83e-100	[1.01e-141, 1.01e-141, 0.0, 0.0, 0.0, 0.0, 6.83e-100, 6.83e-100, 0.0, 0.0, 0.0, 0.0]
2249	ENSG00000133315	V3C99_014358	['NP_054786', 'NP_001397948']	['XGW02252.1', 'XGW02252.1']	3	[3, 3]	['B', 'F', 'S']	[['S', 'F', 'B'], ['S', 'F', 'B']]	50.286	50.286	[50.286, 50.286]	4e-48	4.55e-48	[4e-48, 4.55e-48]
2250	ENSG00000133328	V3C99_009426	['NP_060348', 'NP_060348']	['XGW30439.1', 'XGW30440.1']	3	[3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B']]	0.0	0.0	[0.0, 0.0]	0.0	0.0	[0.0, 0.0]
2251	ENSG00000133328	V3C99_009436	['NP_060348']	['XGW30459.1']	3	[3]	['B', 'O', 'S']	[['O', 'S', 'B']]	0.0	0.0	[0.0]	0.0	0.0	[0.0]
2252	ENSG00000133460	V3C99_007930	['NP_001020109', 'NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434', 'NP_110434']	['XGW27727.1', 'XGW27729.1', 'XGW27728.1', 'XGW27727.1', 'XGW27729.1', 'XGW27728.1', 'XGW27727.1', 'XGW27729.1', 'XGW27728.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	26.496	26.496	[26.496, 26.496, 26.496, 26.496, 26.496, 26.496, 26.496, 26.496, 26.496]	2.8000000000000003e-31	1.1799999999999999e-30	[4.83e-31, 1.1799999999999999e-30, 1.1799999999999999e-30, 4.47e-31, 8.87e-31, 8.87e-31, 2.8000000000000003e-31, 4.49e-31, 4.49e-31]
2253	ENSG00000133460	V3C99_008934	['NP_001020109', 'NP_001020110', 'NP_110434']	['XGW29496.1', 'XGW29496.1', 'XGW29496.1']	1	[1, 1, 1]	['S']	[['S'], ['S'], ['S']]	27.312	27.371	[27.371, 27.312, 27.371]	5.260000000000001e-32	9.13e-32	[6.77e-32, 5.260000000000001e-32, 9.13e-32]
2254	ENSG00000133460	V3C99_011678	['NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434']	['XGW09585.1', 'XGW09584.1', 'XGW09585.1', 'XGW09584.1', 'XGW09585.1', 'XGW09584.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	22.833	22.833	[22.833, 22.833, 22.833, 22.833, 22.833, 22.833]	1.02e-22	1.3800000000000001e-22	[1.31e-22, 1.26e-22, 1.07e-22, 1.08e-22, 1.02e-22, 1.3800000000000001e-22]
2255	ENSG00000133460	V3C99_013639	['NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434']	['XGW13163.1', 'XGW13164.1', 'XGW13163.1', 'XGW13164.1', 'XGW13163.1', 'XGW13164.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	31.729	31.729	[31.729, 31.729, 31.729, 31.729, 31.729, 31.729]	2.13e-65	1.12e-64	[9.68e-65, 3.65e-65, 1.12e-64, 3.62e-65, 6.16e-65, 2.13e-65]
2256	ENSG00000133460	V3C99_013640	['NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434']	['XGW13165.1', 'XGW13166.1', 'XGW13165.1', 'XGW13166.1', 'XGW13165.1', 'XGW13166.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	30.297	32.311	[31.591, 30.335, 32.311, 30.952, 31.567, 30.297]	2.1599999999999998e-61	2.48e-55	[1.8699999999999997e-55, 4.91e-60, 2.48e-55, 9.869999999999999e-60, 7.28e-57, 2.1599999999999998e-61]
2257	ENSG00000133460	V3C99_013641	['NP_001020109', 'NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434', 'NP_110434']	['XGW13167.1', 'XGW13168.1', 'XGW13169.1', 'XGW13167.1', 'XGW13168.1', 'XGW13169.1', 'XGW13167.1', 'XGW13168.1', 'XGW13169.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	32.99	33.333	[33.333, 33.122, 33.333, 33.333, 33.122, 33.333, 33.333, 32.99, 33.333]	3.65e-80	3.7700000000000003e-79	[1.8300000000000002e-79, 2.49e-79, 1.8300000000000002e-79, 3.4800000000000004e-79, 3.7700000000000003e-79, 3.4800000000000004e-79, 2.17e-79, 3.65e-80, 2.17e-79]
2258	ENSG00000133460	V3C99_015082	['NP_001020109', 'NP_001020109', 'NP_001020110', 'NP_001020110', 'NP_110434', 'NP_110434']	['XGW03616.1', 'XGW03617.1', 'XGW03616.1', 'XGW03617.1', 'XGW03616.1', 'XGW03617.1']	1	[1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	23.849	23.95	[23.95, 23.95, 23.95, 23.95, 23.849, 23.849]	5.87e-28	1.6200000000000003e-27	[1.6200000000000003e-27, 1.6200000000000003e-27, 1.4500000000000002e-27, 1.4500000000000002e-27, 5.87e-28, 5.87e-28]
2259	ENSG00000133606	V3C99_009399	['NP_001138597', 'NP_001278592', 'NP_038474']	['XGW30384.1', 'XGW30384.1', 'XGW30384.1']	2	[2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S']]	35.227	40.057	[36.397, 35.227, 40.057]	3e-82	4.3e-49	[4.86e-53, 4.3e-49, 3e-82]
2260	ENSG00000133706	V3C99_001740	['NP_001304894', 'NP_064502', 'NP_001304893', 'NP_057544']	['XGW16512.1', 'XGW16512.1', 'XGW16512.1', 'XGW16512.1']	4	[3, 4, 3, 3]	['B', 'F', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	54.92	57.872	[57.872, 57.191, 54.92, 55.172]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]
2261	ENSG00000133731	V3C99_006129	['NP_005527', 'NP_005527', 'NP_001138350', 'NP_001138350', 'NP_001138351', 'NP_001138351']	['XGW24461.1', 'XGW24462.1', 'XGW24461.1', 'XGW24462.1', 'XGW24461.1', 'XGW24462.1']	3	[3, 3, 3, 3, 2, 2]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B']]	39.815	46.296	[41.176, 46.008, 39.815, 45.018, 46.296, 46.296]	5.37e-76	1.9299999999999997e-42	[1.6e-72, 5.37e-76, 2.4800000000000003e-72, 3.65e-75, 1.9299999999999997e-42, 4.3000000000000004e-43]
2262	ENSG00000133742	V3C99_001449	['NP_001122303', 'NP_001122303', 'NP_001122301', 'NP_001122301', 'NP_001158302', 'NP_001158302', 'NP_001729', 'NP_001729', 'NP_001122302', 'NP_001122302']	['XGW16004.1', 'XGW16005.1', 'XGW16004.1', 'XGW16005.1', 'XGW16004.1', 'XGW16005.1', 'XGW16004.1', 'XGW16005.1', 'XGW16004.1', 'XGW16005.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	31.698	31.698	[31.698, 31.698, 31.698, 31.698, 31.698, 31.698, 31.698, 31.698, 31.698, 31.698]	2.45e-39	2.45e-39	[2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39, 2.45e-39]
